Compound	m.z	Retention.time..min.	Mode	Intensity	M27_KV_E	M12_EX_E	M9_EX_E	Y8_KV_E	M21_DEV_E	AY10_KV_E	AO13_KV_E	AO10_KV_E	M7_EX_E	AY3_KV_E	AY1_KV_E	M29_KV_E	AY2_KV_E	M8_EX_E	M18_D6_E	O9_KV_E	MA_M2_E	AO8_KV_E	M24_DEV_E	M4_D6_E	M5_D6_E	Y9_KV_E	O13_KV_E	O11_KV_E	M28_KV_E	O8_KV_E	M10_DEV_E	Y6_KV_E	M19_D6_E	M13_DEV_E	Y7_KV_E	AO3_KV_E	QC1	QC2	QC3	LipidIon	FattyAcid	Class	IonFormula	RT_LS	mz_LS	mscore	tscore
16.42_764.5609m/z	764.5609	16.42	Accucore_C18_pos	2213048.85	2509218.40	7119350.32	5718105.89	1267317.99	10316731.77	1051403.52	2203679.65	4892924.86	10782919.11	906586.63	803230.57	2222418.04	1325197.33	5661770.31	2389153.25	1154369.42	1860057.11	3146373.32	4201589.61	1874021.24	1600987.00	1232179.33	464734.52	862378.63	2672235.48	605943.51	6192840.12	1025186.24	2255897.48	6191969.77	935120.14	3739281.05	3872513.16	3595470.08	3693012.57	PC(14:0e/22:6)+H	(14:0e/22:6)	PC	C44 H79 O7 N1 P1	16.37	764.5589	15.29659131	0.284954622
22.45_858.7568m/z	858.7568	22.45	Accucore_C18_pos	2210410.70	2123163.98	2266352.17	2769232.41	6074141.47	8154475.96	184464.18	197833.37	679023.03	5657845.73	187791.00	177368.71	1731461.18	266944.80	2520035.20	5837388.52	30987439.67	2243267.42	1084804.81	1981705.24	837171.84	4468207.09	2177553.99	1718228.87	2797641.36	3258704.80	3575926.55	1658114.37	9096412.11	10533450.88	1602173.55	8584460.17	1376109.41	5103986.69	4947001.67	5133521.03	TG(15:0/18:1/18:3)+NH4	(15:0/18:1/18:3)	TG	C54 H100 O6 N1	22.45	858.7545	28.26308648	0.185704612
17.79_748.5303m/z	748.5303	17.79	Accucore_C18_neg	2182743.05	2079661.26	5866708.14	5563237.29	1722955.10	12369109.65	1152033.77	2675645.79	5634804.09	8838310.84	1152006.61	954313.53	2124045.05	1505569.66	5331044.50	3158706.75	1551788.59	1712345.72	4228710.64	5994608.38	2201979.85	1987552.78	1740192.04	424372.10	1095186.80	2749502.30	738140.65	6631227.75	2270147.21	2163506.24	6976518.77	1649415.88	4608511.71	4222871.45	4040784.31	4187465.21	PE(16:1e/22:5)-H| PE(16:1e/22:5)-H	(16:1e/22:5)| (16:1e/22:5)	PE| PE	C43 H75 O7 N1 P1| C43 H75 O7 N1 P1	17.7953235628938| 18.092443878555	748.528665529999| 748.528665529999	28.7280761777812| 7.70008064821269	0.566979545071202| 0.811046211737869
23.42_976.8357m/z	976.8357	23.42	Accucore_C18_pos	2169846.63	3419109.38	2083329.04	2852976.10	4522459.36	5302316.53	110127.10	257811.32	1127567.51	4949263.95	134593.19	143442.54	2506906.65	223693.32	2507554.08	7798120.28	51704656.84	2222292.62	1284708.37	1179253.13	1404303.51	4446584.42	1350370.45	1804895.23	3190194.65	4521068.17	3017208.61	1820379.70	1594189.24	9526490.35	1783290.14	2252551.47	2117400.65	5060544.27	4724442.88	5211695.41	TG(20:1/18:1/22:6)+NH4	(20:1/18:1/22:6)	TG	C63 H110 O6 N1	23.43	976.8328	48.84347107	0.226675842
16.91_790.5766m/z	790.5766	16.91	Accucore_C18_pos	2165713.31	2440017.92	7307923.68	6209901.90	1148886.56	10820600.92	1112356.01	2506612.87	5015472.31	12932156.88	1013532.00	816162.12	2081558.92	1458079.33	6911195.50	2422862.83	1549912.19	1638253.54	3532548.76	5710514.81	1798035.82	2061840.85	1309211.46	355888.85	925827.10	2249867.71	672579.02	7895128.52	1174042.55	2335550.80	6825183.83	632888.67	3936681.68	4380601.42	3980389.55	4142322.80	PC(16:1e/22:6)+H| PC(16:1e/22:6)+H	(16:1e/22:6)| (16:1e/22:6)	PC| PC	C46 H81 O7 N1 P1| C46 H81 O7 N1 P1	16.9694156461487| 17.2964451240027	790.57451847| 790.57451847	19.8829895933128| 19.8829895933128	0.167254127113289| 0.694430793779955
17.31_764.5234m/z	764.5234	17.31	Accucore_C18_neg	2158789.95	733062.02	6578384.81	5782073.07	3223250.12	13903589.72	1196722.89	2316193.79	4138472.28	8761153.52	1217290.40	1101490.11	752189.80	1597296.75	5755049.25	1319351.21	2001386.11	588318.11	3241928.15	7735617.40	1038789.67	1112101.41	3257314.21	651836.16	1615094.54	917236.27	1157659.28	8467280.10	3600697.90	1080982.06	8609196.62	2751743.01	4203691.51	4386740.79	4196124.69	4377397.99	PE(16:0/22:5)-H| PE(18:0/20:5)-H	(16:0/22:5)| (18:0/20:5)	PE| PE	C43 H75 O8 N1 P1| C43 H75 O8 N1 P1	17.3018187534034| 17.6535371479218	764.523580529999| 764.523580529999	28.7395387692173| 35.4906142804893	0.0964684663783481| 0.449900211737869
17.98_744.5559m/z	744.5559	17.98	Accucore_C18_neg	2141516.02	2081258.50	4936032.00	4424746.94	1950855.27	8475413.01	863631.86	1855199.02	2846338.73	7469229.27	879837.17	714592.18	2035417.11	1074769.65	4399433.14	2811342.86	1900815.56	1545518.48	2531601.78	4799110.56	1937569.58	2201773.53	1982010.63	576591.11	1263747.84	2352619.02	916317.34	5254194.57	2282382.31	2281098.67	5245078.39	1535378.71	2736473.11	3515589.15	3408416.23	3460362.28	PE(18:0/18:1)-H	(18:0/18:1)	PE	C41 H79 O8 N1 P1	18.05	744.5549	6.663764219	0.673535967
16.03_776.5230m/z	776.5230	16.03	Accucore_C18_pos	2141066.96	1815673.34	10007752.11	7413857.59	2229952.81	21487223.94	1018153.51	2998153.46	6812772.68	15705664.01	793084.54	782920.53	1526693.43	1521361.85	7199470.49	2219881.78	1136992.86	1437153.78	5702539.65	9931236.14	1240465.38	1356867.84	2264638.91	255229.63	821097.78	1828220.24	608365.99	9901726.98	3716923.01	2062252.15	9745809.76	1659179.04	6742284.62	5137000.84	4835856.94	4891832.02	PC(16:1/18:3)+Na| PC(18:4/18:3)+H	(16:1/18:3)| (18:4/18:3)	PC| PC	C42 H76 O8 N1 P1 Na1| C44 H75 O8 N1 P1	16.014168113239| 16.0019113976069	776.52007847| 776.52248347	28.5075897125452| 11.2211321436101	0.263218508528493| 0.510203225587362
22.53_768.7104m/z	768.7104	22.53	Accucore_C18_pos	2124629.41	2999337.43	1968549.28	2589112.88	4395221.84	3291843.91	730743.17	643847.68	1272330.77	2601795.64	696988.63	712576.05	2186274.30	835148.82	2004740.98	4345931.67	12162658.61	1387352.26	1301037.87	1460467.70	1221485.17	3118587.97	2262420.29	1719595.40	2772429.53	2703560.43	2505894.90	2178913.56	1867416.53	5650230.79	2048860.92	3366021.54	2070345.26	3475689.24	3323194.20	3333153.68	TG(16:0/14:0/14:0)+NH4	(16:0/14:0/14:0)	TG	C47 H94 O6 N1	22.51	768.7076	52.13224184	0.477577531
18.45_800.6198m/z	800.6198	18.45	Accucore_C18_pos	2117801.08	2378062.09	6695632.92	5709364.69	1986947.81	13487152.58	470698.99	1016604.94	1887844.31	10795040.51	462888.12	428842.61	2248654.36	655391.23	5636172.54	2848534.81	2415523.42	1936641.87	1644645.53	5571419.31	1957985.47	2319285.06	1905628.54	644207.23	1362436.51	2563134.13	1110188.75	5663202.53	2953003.27	2708833.40	5648410.34	1773087.26	1813287.72	3646070.95	3510207.77	3676900.09	PC(19:0/18:2)+H	(19:0/18:2)	PC	C45 H87 O8 N1 P1	18.44	800.6164	16.46863512	0.119591057
12.40_359.3159m/z	359.3159	12.40	Accucore_C18_pos	2027533.93	1986588.07	1923795.27	2311582.49	2294715.43	1925768.61	1412543.90	1213629.17	2123662.76	2000146.67	2237293.50	2166400.09	1873126.46	2100767.97	2110653.87	2298058.03	1253080.27	1414301.90	2017540.25	1881668.91	1414425.63	1464498.19	2211811.36	1868606.07	1671415.76	2383284.74	1605044.56	2037527.62	2284556.62	2542056.22	2372690.87	2670343.64	2838487.23	2854109.93	2854267.13	3184440.18	MG(18:0)+H	(18:0)	MG	C21 H43 O4	12.34	359.3156	29.11183537	0.459721189
16.17_752.5221m/z	752.5221	16.17	Accucore_C18_pos	1990407.27	1639854.99	10149869.50	8481029.26	2693531.04	16761279.07	780807.29	2417298.43	4611820.77	14060354.20	601289.76	574506.03	1474885.83	1023216.96	8510838.39	2076413.50	1877885.78	1142447.86	3528842.49	10393479.21	1365384.40	1513143.15	2848172.16	539528.48	1396562.51	1777890.11	756603.77	9870403.26	3042253.20	1904401.03	10270640.80	1625119.46	4932869.98	5302064.95	5009155.11	4955142.32	PC(16:1/16:1)+Na| PC(18:4/16:1)+H	(16:1/16:1)| (18:4/16:1)	PC| PC	C40 H76 O8 N1 P1 Na1| C42 H75 O8 N1 P1	16.1624975030532| 16.160448184894	752.52007847| 752.52248347	36.4106793509085| 18.9477564249888	0.280811406011357| 0.585185801043932
21.93_792.7098m/z	792.7098	21.93	Accucore_C18_pos	1921337.77	2883714.76	1818726.62	2639508.05	4652518.87	4940223.88	397682.80	344697.30	658598.50	2908528.21	336450.50	369272.18	2064626.04	372507.25	2023948.91	4640274.12	34103949.12	1026907.16	756600.54	1123520.53	649275.57	3613094.01	1768488.37	2198310.14	3876433.17	2892957.71	2681883.70	1727448.20	1584443.21	7641116.72	1594569.21	3461198.41	1354346.38	4379721.42	4159379.51	4250553.42	TG(16:1/14:0/16:1)+NH4	(16:1/14:0/16:1)	TG	C49 H94 O6 N1	21.95	792.7076	54.52738764	0.081852174
16.36_857.5180m/z	857.5180	16.36	Accucore_C18_neg	1850845.55	1221128.85	5311454.38	4478185.66	2101144.86	13552000.14	588262.35	1278509.52	2199446.83	8365934.57	581655.06	408928.12	1284276.49	743705.17	4736980.07	2289321.29	1771327.06	1146925.37	1764419.55	6144416.95	1835522.81	2156578.87	2257344.26	543784.49	1229417.08	1669873.57	995365.51	6654113.82	2858144.76	1989346.10	6900544.24	1759307.69	1866168.28	3417316.41	3332230.69	3390988.05	PI(16:0/20:4)-H	(16:0/20:4)	PI	C45 H78 O13 N0 P1	16.34	857.5186	73.27595483	0.2400799
17.52_776.5328m/z	776.5328	17.52	Accucore_C18_neg	1832549.66	1399683.40	2998905.80	2695184.07	1806809.14	4680398.05	1241716.39	1429371.58	2025574.52	3693946.38	1662774.11	1444560.06	1439366.33	1544407.12	2640912.34	1966498.46	1834936.73	1519533.39	1898917.48	3245424.25	1729478.56	1830162.59	1984136.76	1673895.02	1770378.85	1885463.69	1584629.14	3037559.03	2121500.06	1744214.81	2929737.63	1820291.46	2031560.46	2513712.99	2547652.02	2558648.32	Hex1Cer(d15:0/22:6)+HCOO	(d15:0/22:6)	Hex1Cer	C44 H74 O10 N1	17.50	776.5318	4.578088021	2.299841055
17.53_772.5298m/z	772.5298	17.53	Accucore_C18_neg	1827161.69	1787473.68	10448716.59	8269639.49	1815851.13	16423027.52	450826.02	1014196.47	1589821.19	15093758.64	482916.21	444832.32	1752526.40	683843.54	8068186.78	3191014.41	2309846.34	1692904.08	1333555.45	8093462.25	2836626.51	2948115.18	1838472.26	574857.09	1387030.26	2054149.20	842928.31	9239623.16	2551757.83	2408308.07	9206721.94	1374486.97	1548313.80	4382450.68	4289554.59	4356826.79	PE(18:2e/22:6)-H	(18:2e/22:6)	PE	C45 H75 O7 N1 P1	17.53	772.5287	48.44161191	0.643194019
21.24_940.7423m/z	940.7423	21.24	Accucore_C18_pos	1800582.17	2378496.28	1911402.56	2857280.33	1689761.79	6596691.87	70277.15	148957.76	646579.79	4401642.16	49632.20	52969.81	2251424.38	80868.10	2793688.37	5074754.86	28587423.91	756483.37	658621.21	2027036.96	775135.06	2385250.26	786368.65	1424956.89	2314293.05	3495537.18	1115755.27	2771058.81	411647.09	5269048.59	2943926.77	1016361.78	1657596.92	3561688.72	3510598.63	3592421.43	TG(18:3/18:3/22:6)+NH4| TG(14:0/22:6/22:6)+NH4	(18:3/18:3/22:6)| (14:0/22:6/22:6)	TG| TG	C61 H98 O6 N1| C61 H98 O6 N1	20.766| 21.1835261035147	940.73886547| 940.73886547	6.27229846464775| 25.1793364750466	0.430755137166464| 0.226065725857835
20.48_844.6817m/z	844.6817	20.48	Accucore_C18_pos	1785053.23	2059105.75	2370345.36	2308798.77	1645150.30	4857465.85	651882.49	1318853.15	2381917.80	4224892.33	519300.90	489849.62	2031192.94	675713.58	2226877.59	2617322.08	3558561.80	1424658.61	1763073.57	2006714.85	1666587.19	2001843.56	1562796.87	556601.77	1648016.78	2386425.23	887445.32	1786669.93	1591045.40	2557831.10	1783436.53	1197223.78	2277491.26	2455085.58	2321369.48	2407161.26	PC(18:0/22:1)+H	(18:0/22:1)	PC	C48 H95 O8 N1 P1	20.49	844.6790	16.46863512	0.424732167
17.98_858.5269m/z	858.5269	17.98	Accucore_C18_neg	1771588.75	1867483.15	3743832.25	3751972.91	1551674.33	3663882.35	667569.69	1303130.54	1647827.45	4266374.85	769380.42	589312.08	2043501.44	799292.53	3754418.70	2176527.63	1723328.45	1698989.98	1595787.55	3145665.30	1860703.69	1962842.40	1736476.59	754361.54	1367953.99	2324190.49	914436.43	3243992.77	1770641.37	1772536.13	3266152.87	1319577.69	1864541.91	2597722.74	2671114.02	2696055.96	PS(20:2/22:6)-H	(20:2/22:6)	PS	C48 H77 O10 N1 P1	17.99	858.5291	4.005847589	0.930757205
18.17_862.5624m/z	862.5624	18.17	Accucore_C18_neg	1767646.60	745566.79	3236518.48	3408570.54	1048335.11	8597640.78	1071383.89	2333326.86	5126858.88	6670073.17	1451944.59	756264.76	1226615.82	1791181.94	3787553.53	2302287.16	1554800.69	1070094.84	3493498.50	4170613.36	1317506.82	1683752.75	1557648.84	481025.57	1235599.73	1803776.12	696654.50	2635190.20	1744111.27	1966630.36	3270611.92	914461.48	4832505.01	3276430.19	3166124.75	3251791.76	PS(20:0/22:6)-H	(20:0/22:6)	PS	C48 H81 O10 N1 P1	18.17	862.5604	44.84611234	0.029595242
20.74_964.7399m/z	964.7399	20.74	Accucore_C18_pos	1718266.83	1849026.77	2717981.27	3146918.51	2828700.60	5607515.49	14477.86	3362.16	431590.04	4929975.58	8856.77	8948.73	1663257.79	29722.00	2605853.15	4203134.17	17535225.19	1205725.90	704809.82	1941928.24	445294.10	2219240.90	1167625.04	990761.66	1471918.50	2642455.61	1437186.70	1798871.60	1580867.65	6652906.66	1773275.87	2380182.91	1086963.82	3176603.65	3157893.26	3314889.46	TG(18:3/20:5/22:6)+NH4	(18:3/20:5/22:6)	TG	C63 H98 O6 N1	20.74	964.7389	3.113581315	0.043495264
18.93_744.5577m/z	744.5577	18.93	Accucore_C18_neg	1622515.18	2496141.19	4570497.27	4664872.79	1154532.62	6072909.09	160319.23	403915.62	717810.31	6999729.24	171524.26	143561.63	2467144.14	226587.91	4487747.75	2167994.58	1357482.37	1817336.55	627499.95	3092215.59	1579385.79	1743084.82	1212107.79	366936.32	884622.79	3047175.38	518958.36	3180440.92	1677824.24	1665644.58	3096022.57	1033319.80	734147.16	2483009.29	2391894.96	2433565.34	PE(18:0/18:1)-H	(18:0/18:1)	PE	C41 H79 O8 N1 P1	18.93	744.5549	30	0.294156033
22.33_832.7416m/z	832.7416	22.33	Accucore_C18_pos	1592044.87	1937972.33	1716329.68	2232343.80	4195041.57	5594745.55	205565.62	208720.59	482001.93	3680060.95	177001.20	190458.58	1353787.82	226463.64	1820775.23	4079212.25	24118273.74	1356386.00	722606.68	1313863.45	545658.43	3288105.93	1456358.62	1467760.05	2359603.89	2346114.44	2510416.78	1253785.33	4438730.28	7373046.23	1249114.83	4718740.36	995674.92	3731201.79	3573950.26	3721329.56	TG(16:1/16:1/17:1)+NH4	(16:1/16:1/17:1)	TG	C52 H98 O6 N1	22.32	832.7389	25.80026341	0.13257224
23.25_912.8018m/z	912.8018	23.25	Accucore_C18_pos	1568306.61	1876410.21	1627971.73	2136222.07	3357632.87	5081954.96	102462.02	181079.25	839598.69	3785363.05	128983.88	108832.85	1394508.83	196558.28	1853739.96	5147695.50	25386778.65	1508641.50	1053361.08	1324236.17	885617.15	3221748.79	1073001.43	1107353.88	1872400.24	2735831.10	2225187.99	1296963.61	3617785.39	6822856.01	1342718.86	3095692.57	1449522.59	3519340.38	3341543.34	3508038.29	TG(16:0/17:0/22:5)+NH4	(16:0/17:0/22:5)	TG	C58 H106 O6 N1	23.27	912.8015	8.303237552	0.063846803
19.63_842.6663m/z	842.6663	19.63	Accucore_C18_pos	1568134.98	1303390.29	3472205.77	3260089.03	1559498.36	5397916.57	562157.10	1114629.47	2203390.77	6340253.58	491965.66	536493.55	1178043.46	751544.20	2983270.86	2091147.88	3418976.76	1121404.45	1756618.91	1982248.08	1315161.42	1710839.37	1298752.77	495088.53	1220403.90	1248976.16	1081760.32	2662380.18	1576771.60	2143020.36	2568559.99	1448510.85	2043618.10	2285415.95	2256750.24	2329169.73	PC(16:0/24:2)+H| PC(16:0/24:2)+H	(16:0/24:2)| (16:0/24:2)	PC| PC	C48 H93 O8 N1 P1| C48 H93 O8 N1 P1	19.6274441707866| 19.9472634661346	842.66333347| 842.66333347	12.8770006385287| 9.40372242731845	0.669399727219758| 0.61455641973715
17.47_742.5406m/z	742.5406	17.47	Accucore_C18_pos	1545050.85	1000999.01	4649419.39	3946402.53	1927786.40	7517436.55	391488.60	1538735.51	1881439.87	6005057.26	303682.51	306197.01	833146.26	512058.35	3979335.57	1313794.15	1551366.18	852391.17	1855520.82	4801914.08	1120890.25	1258204.96	1948298.94	320498.26	1110895.64	981909.75	766289.67	4190241.66	3296494.71	1104393.88	4070222.87	1608755.92	1875334.61	2828853.12	2624923.32	2623532.52	PC(15:0/18:3)+H	(15:0/18:3)	PC	C41 H77 O8 N1 P1	17.43	742.5381	16.57935853	1.161409153
21.40_954.7498m/z	954.7498	21.40	Accucore_C18_pos	1519214.96	1551341.35	1477644.36	1945259.26	2543118.90	4973006.91	66963.97	118325.47	472112.29	3303741.03	68908.56	63612.45	1509668.99	90118.18	1889640.97	3604595.42	22198901.03	880573.31	477144.79	1325616.75	602058.57	2859058.34	876480.93	1057923.65	2041001.35	2149980.76	1632516.36	1528760.92	2248230.58	5525473.18	1409229.79	2312704.25	892909.64	2802399.80	2656223.41	2732899.04	TG(15:0/22:6/22:6)+NH4	(15:0/22:6/22:6)	TG	C62 H100 O6 N1	21.47	954.7545	3.491271815	0.481777453
24.21_890.8215m/z	890.8215	24.21	Accucore_C18_pos	1500938.77	1843892.24	1749239.54	2252151.15	3526564.56	3792232.19	212862.55	285364.90	759632.23	3411752.85	255684.57	222775.67	1270828.20	297853.49	1647966.18	3778440.46	22194133.94	1353911.36	975840.48	1065128.08	752992.23	2821770.50	1045994.54	1025985.04	1710222.04	2074502.77	2286888.82	1235678.69	3622364.26	5685276.07	1255234.87	2890330.51	1236434.84	3065223.17	2888673.80	3073751.99	TG(17:0/18:1/18:1)+NH4	(17:0/18:1/18:1)	TG	C56 H108 O6 N1	24.21	890.8171	33.68442298	0.121739929
15.79_678.5084m/z	678.5084	15.79	Accucore_C18_pos	1499221.60	757958.47	7662590.25	6438645.88	3226558.14	17590312.60	1090383.72	3094293.73	4747426.53	11849492.25	615896.68	616544.48	841116.40	847813.98	6414599.06	1553339.24	1434366.96	359161.93	3705734.96	8433097.26	919489.37	1004991.36	3200252.92	535811.44	1135470.54	901834.00	563821.99	11485748.65	1095914.98	1445103.97	10548347.70	1790371.86	6014770.86	4429746.99	4275164.51	4338261.75	PC(16:0/12:0)+H| PC(16:0/12:0)+H	(16:0/12:0)| (16:0/12:0)	PC| PC	C36 H73 O8 N1 P1| C36 H73 O8 N1 P1	15.7672876470588| 16.075	678.50683347| 678.50683347	13.0542806524781| 9.63992618206073	0.144954214709973| 0.407940101883369
22.68_1024.8348m/z	1024.8348	22.68	Accucore_C18_pos	1488708.83	2856873.05	1453588.74	2112664.55	2237611.21	4253920.84	44785.48	164245.34	631546.68	3295042.57	44021.33	64409.30	2321048.67	86633.73	1758772.27	5323235.48	25556312.64	1418048.18	642567.04	1005592.62	1037557.66	2663017.07	729117.12	1082389.06	1937759.87	3587257.20	1523828.91	1735954.58	469711.37	5989145.78	1809978.58	911295.22	1117368.61	3114138.34	3069060.83	3162741.51	TG(20:0/22:6/22:6)+NH4	(20:0/22:6/22:6)	TG	C67 H110 O6 N1	22.65	1024.8328	3.589153796	0.575305588
18.25_788.5480m/z	788.5480	18.25	Accucore_C18_neg	1479673.67	1379501.79	3193089.64	3675108.95	734501.58	5333862.21	236312.73	566282.51	1573827.95	6573491.16	322358.73	134230.78	2325481.87	365423.53	4181959.09	2801745.09	918985.63	1558541.99	1025286.83	2927790.01	1400805.35	1801612.24	1047962.40	269255.09	712671.34	3402751.78	496077.49	1775129.21	1839369.73	2206192.70	2189607.16	772272.73	1184606.47	2303509.51	2222226.92	2294987.16	PS(18:0/18:1)-H	(18:0/18:1)	PS	C42 H79 O10 N1 P1	18.25	788.5447	61.88690345	0.23992804
16.81_822.6006m/z	822.6006	16.81	Accucore_C18_pos	1471604.36	1700100.91	4306229.94	3458756.40	704716.18	6016210.86	842316.57	1981893.08	4089768.64	8858278.62	736005.04	562534.92	1470396.53	973013.12	3854557.98	1561164.80	790783.74	1053943.70	2833649.38	2910023.40	1084334.64	1264944.01	725972.41	177127.00	525968.85	1540164.13	372835.25	4555848.67	849297.80	1472812.19	3856149.17	477266.74	3092140.23	2817462.86	2621926.84	2674115.88	PC(19:1/20:4)+H	(19:1/20:4)	PC	C47 H85 O8 N1 P1	16.78	822.6007	13.57711856	0.816649819
17.39_741.5928m/z	741.5928	17.39	Accucore_C18_pos	1463653.51	2061512.55	9111872.91	6968070.42	962242.85	18380022.68	156788.61	655247.71	1046899.41	20339964.40	237514.07	192559.98	1797314.78	282046.47	7005342.91	2564750.45	735037.89	2089675.00	981730.47	5041249.03	1694026.41	2446083.49	945291.49	120444.71	357508.22	2423032.42	255965.28	8633369.42	1233280.61	2858770.31	7960825.51	501022.67	798610.03	4010519.67	3776224.28	3760578.62	SM(d18:2/19:1)+H	(d18:2/19:1)	SM	C42 H82 O6 N2 P1	17.36	741.5905	20	0.242415859
18.23_748.5887m/z	748.5887	18.23	Accucore_C18_pos	1458378.94	509078.97	7170291.67	5511174.61	1566011.88	14183563.51	762473.02	2284797.98	3759980.71	12135477.70	883221.83	750853.60	462403.68	1350745.99	5497036.96	1127963.56	1074565.54	661794.24	3748928.73	6264067.16	962650.55	1219548.90	1628559.71	337215.85	647370.92	630568.87	535952.90	4688757.68	4877140.49	1146090.06	4723396.05	1636250.12	3473362.04	3687115.85	3519328.58	3625871.55	PC(16:0/17:0)+H	(16:0/17:0)	PC	C41 H83 O8 N1 P1	18.21	748.5851	15.95385709	0.475125076
18.23_792.5557m/z	792.5557	18.23	Accucore_C18_neg	1441844.71	1524669.38	4002397.42	3830781.45	1468623.37	6743205.30	312407.28	731374.03	1035877.07	5848107.57	365775.43	303780.51	1611875.25	429266.12	3663588.88	1878987.19	1446830.48	1254305.20	955253.78	3311488.32	1411999.57	1392560.26	1471022.11	449820.17	1094004.39	1879358.93	661523.90	3435288.24	1974655.77	1436858.95	3453318.89	1291404.25	1133096.33	2392077.39	2279948.50	2323771.99	PE(18:0/22:5)-H| PE(18:0/22:5)-H	(18:0/22:5)| (18:0/22:5)	PE| PE	C45 H79 O8 N1 P1| C45 H79 O8 N1 P1	18.1906646917152| 18.5167543174972	792.554880529999| 792.554880529999	42.9929193289138| 24.0389599198805	0.0810816629482558| 0.391076996281588
16.24_820.5850m/z	820.5850	16.24	Accucore_C18_pos	1429844.72	1760728.32	3838770.51	3083027.64	612652.01	9641989.07	449274.52	1095166.89	2351408.95	8998002.57	352850.04	276645.68	1601340.51	472928.73	3275256.88	1618699.95	754192.96	1299482.18	1588187.31	3153518.70	1175343.52	1252431.45	643115.30	188519.63	460536.31	1653552.26	331647.72	4788279.54	614882.51	1560207.27	4354686.64	350732.64	1858808.45	2286552.54	2179175.41	2235891.28	PC(17:0/22:6)+H	(17:0/22:6)	PC	C47 H83 O8 N1 P1	16.22	820.5851	19.88298959	0.889234302
18.13_742.5414m/z	742.5414	18.13	Accucore_C18_neg	1395960.26	1469806.01	4521020.64	4023861.16	1579084.45	8020027.25	138294.21	338264.93	514118.95	6114076.87	146146.59	145498.64	1404882.83	212044.05	3960191.57	1541696.33	1355197.92	1235344.49	537380.95	4437652.76	1298294.11	1400410.18	1585149.23	428305.73	1009626.75	1763103.39	705491.01	3844106.40	2399190.38	1291463.13	4017567.73	1391510.34	602104.20	2352265.65	2252840.39	2303650.39	PE(18:1/18:1)-H	(18:1/18:1)	PE	C41 H77 O8 N1 P1	18.12	742.5392	20	0.072862996
21.66_854.7240m/z	854.7240	21.66	Accucore_C18_pos	1393584.70	1644560.80	1158502.62	1570239.28	3526113.45	4777650.42	105087.96	76957.11	411177.31	2763524.64	50658.27	59920.43	1451199.97	114738.77	1483252.35	3777244.34	24374082.32	916999.59	532024.33	1007184.86	454993.65	2693215.02	1335969.43	1303948.71	2280239.60	2183686.94	1768387.71	1332003.28	2652917.66	6440852.94	1077538.57	3877783.66	901124.53	3070442.78	3015140.45	3030701.55	TG(15:0/14:0/22:6)+NH4	(15:0/14:0/22:6)	TG	C54 H96 O6 N1	21.66	854.7232	9.688782092	0.091420607
16.40_692.5238m/z	692.5238	16.40	Accucore_C18_pos	1381760.68	535397.64	4977645.13	4319032.13	2279933.08	11877380.94	746924.19	2404944.92	3594387.43	8022468.66	491592.62	483923.98	588200.85	757716.87	4329912.83	1274769.82	1218170.97	383631.02	3086881.52	5676566.02	949293.73	1083607.38	2393802.35	542571.02	975194.10	668106.34	550730.86	6441568.82	1488751.55	1166492.94	6009234.66	1532166.40	4330240.38	3343022.24	3189445.77	3257365.33	PC(15:0/14:0)+H	(15:0/14:0)	PC	C37 H75 O8 N1 P1	16.18	692.5225	16.46863512	0.147931236
